tier_group,day_group,booking_window,Occupancy Band,occupancy_min_pct,occupancy_max_pct,Urgency Breakdown,Tier after movement scale,Calculated Tier,rate_1,rate_2,rate_3,rate_4,rate_5,rate_6,rate_7,rate_8,rate_9,rate_10
T10-T12,Fri-Sat,31-45 Days (W4),11-30,11,30,,T10-T12,T11,"$1,127 ",$836 ,$394 ,0,0,0,0,0,0,0
T10-T12,Fri-Sat,31-45 Days (W4),31-50,31,50,,T13-T15,T12,"$1,221 ","$1,033 ",$413 ,0,0,0,0,0,0,0
T10-T12,Fri-Sat,31-45 Days (W4),51-100,51,100,,T16,T14,"$1,324 ","$1,136 ",$488 ,0,0,0,0,0,0,0
T10-T12,Fri-Sat,22-30 Days (W3),0-10,0,10,,T7-T9,T7,$643 ,$579 ,$303 ,0,0,0,0,0,0,0
T10-T12,Fri-Sat,22-30 Days (W3),11-30,11,30,,T10-T12,T9,$827 ,$689 ,$330 ,0,0,0,0,0,0,0
T10-T12,Fri-Sat,22-30 Days (W3),31-50,31,50,,T10-T12,T11,"$1,103 ",$818 ,$385 ,0,0,0,0,0,0,0
T10-T12,Fri-Sat,22-30 Days (W3),51-100,51,100,,T13-T15,T12,"$1,195 ","$1,011 ",$404 ,0,0,0,0,0,0,0
T10-T12,Fri-Sat,10-21 Days (W2),0-20,0,20,,T7-T9,T6,$566 ,$530 ,$260 ,0,0,0,0,0,0,0
T10-T12,Fri-Sat,10-21 Days (W2),21-30,21,30,,T7-T9,T8,$719 ,$629 ,$305 ,0,0,0,0,0,0,0
T10-T12,Fri-Sat,10-21 Days (W2),31-60,31,60,,T10-T12,T9,$809 ,$674 ,$323 ,0,0,0,0,0,0,0
T10-T12,Fri-Sat,10-21 Days (W2),61-100,61,100,,T13-T15,T10,$953 ,$710 ,$341 ,0,0,0,0,0,0,0
T10-T12,Fri-Sat,0-9 Days (W1),0-30,0,30,0-1,T4-T6,T4,$422 ,$378 ,$246 ,0,0,0,0,0,0,0
T10-T12,Fri-Sat,0-9 Days (W1),0-30,0,30,2-3,T4-T6,T5,$510 ,$466 ,$246 ,0,0,0,0,0,0,0
T10-T12,Fri-Sat,0-9 Days (W1),0-30,0,30,4-6,T4-T6,T6,$554 ,$518 ,$254 ,0,0,0,0,0,0,0
T10-T12,Fri-Sat,0-9 Days (W1),0-30,0,30,7-9,T4-T6,T7,$615 ,$554 ,$290 ,0,0,0,0,0,0,0
T10-T12,Fri-Sat,0-9 Days (W1),31-60,31,60,,T10-T12,T8,$703 ,$615 ,$298 ,0,0,0,0,0,0,0
T10-T12,Fri-Sat,0-9 Days (W1),61-80,61,80,,T13-T15,T9,$791 ,$659 ,$316 ,0,0,0,0,0,0,0
T10-T12,Fri-Sat,0-9 Days (W1),81-100,81,100,,T13-T15,T10,$932 ,$694 ,$334 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,>120 Days (W7),0-20,0,20,,T13-T15,T13,"$1,399 ","$1,199 ",$489 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,>120 Days (W7),21-30,21,30,,T13-T15,T14,"$1,409 ","$1,209 ",$519 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,>120 Days (W7),31-50,31,50,,T16,T15,"$1,419 ","$1,219 ",$539 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,>120 Days (W7),51-100,51,100,,T16,T16,"$1,429 ","$1,229 ",$569 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,60-120 Days (W6),0-20,0,20,,T13-T15,T13,"$1,371 ","$1,175 ",$479 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,60-120 Days (W6),21-30,21,30,,T13-T15,T14,"$1,381 ","$1,185 ",$509 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,60-120 Days (W6),31-50,31,50,,T16,T15,"$1,391 ","$1,195 ",$528 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,60-120 Days (W6),51-100,51,100,,T16,T16,"$1,400 ","$1,204 ",$558 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,46-59 Days (W5),0-10,0,10,,T13-T15,T13,"$1,343 ","$1,151 ",$469 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,46-59 Days (W5),11-30,11,30,,T13-T15,T14,"$1,353 ","$1,161 ",$498 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,46-59 Days (W5),31-50,31,50,,T16,T15,"$1,362 ","$1,170 ",$517 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,46-59 Days (W5),51-100,51,100,,T16,T16,"$1,372 ","$1,180 ",$546 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,31-45 Days (W4),0-10,0,10,,T13-T15,T11,"$1,127 ",$836 ,$394 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,31-45 Days (W4),11-30,11,30,,T13-T15,T12,"$1,221 ","$1,033 ",$413 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,31-45 Days (W4),31-50,31,50,,T13-T15,T13,"$1,315 ","$1,127 ",$460 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,31-45 Days (W4),51-100,51,100,,T16,T15,"$1,334 ","$1,146 ",$507 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,22-30 Days (W3),0-10,0,10,,T10-T12,T10,$974 ,$726 ,$349 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,22-30 Days (W3),11-30,11,30,,T13-T15,T11,"$1,103 ",$818 ,$385 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,22-30 Days (W3),31-50,31,50,,T13-T15,T12,"$1,195 ","$1,011 ",$404 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,22-30 Days (W3),51-100,51,100,,T16,T13,"$1,287 ","$1,103 ",$450 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,10-21 Days (W2),0-20,0,20,,T10-T12,T8,$719 ,$629 ,$305 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,10-21 Days (W2),21-30,21,30,,T10-T12,T10,$953 ,$710 ,$341 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,10-21 Days (W2),31-60,31,60,,T13-T15,T11,"$1,079 ",$800 ,$377 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,10-21 Days (W2),61-100,61,100,,T16,T12,"$1,169 ",$989 ,$395 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,0-9 Days (W1),0-30,0,30,0-1,T7-T9,T6,$554 ,$518 ,$254 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,0-9 Days (W1),0-30,0,30,2-3,T7-T9,T7,$615 ,$554 ,$290 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,0-9 Days (W1),0-30,0,30,4-6,T7-T9,T8,$703 ,$615 ,$298 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,0-9 Days (W1),0-30,0,30,7-9,T7-T9,T9,$791 ,$659 ,$316 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,0-9 Days (W1),31-60,31,60,,T13-T15,T10,$932 ,$694 ,$334 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,0-9 Days (W1),61-80,61,80,,T16,T11,"$1,055 ",$782 ,$369 ,0,0,0,0,0,0,0
T13-T15,Fri-Sat,0-9 Days (W1),81-100,81,100,,T16,T12,"$1,143 ",$967 ,$386 ,0,0,0,0,0,0,0
